Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2022,2025,4,184,Yield,26,(MT/HA),1.67
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,4,Area Harvested,4,(1000 HA),4.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,20,Beginning Stocks,8,(1000 MT),8.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,7,Crush,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,125,Domestic Consumption,8,(1000 MT),40.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,176,Ending Stocks,8,(1000 MT),3.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),40.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,57,Imports,8,(1000 MT),30.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,28,Production,8,(1000 MT),5.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,178,Total Distribution,8,(1000 MT),43.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,86,Total Supply,8,(1000 MT),43.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2023,2025,4,184,Yield,26,(MT/HA),1.25
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,4,Area Harvested,4,(1000 HA),6.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,20,Beginning Stocks,8,(1000 MT),3.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,7,Crush,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,125,Domestic Consumption,8,(1000 MT),29.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,176,Ending Stocks,8,(1000 MT),3.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,161,Feed Waste Dom. Cons.,8,(1000 MT),29.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,57,Imports,8,(1000 MT),24.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,28,Production,8,(1000 MT),5.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,178,Total Distribution,8,(1000 MT),32.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,86,Total Supply,8,(1000 MT),32.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2024,2026,1,184,Yield,26,(MT/HA),0.83
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,4,Area Harvested,4,(1000 HA),4.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,20,Beginning Stocks,8,(1000 MT),3.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,7,Crush,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,125,Domestic Consumption,8,(1000 MT),35.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,176,Ending Stocks,8,(1000 MT),4.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),35.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,57,Imports,8,(1000 MT),30.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,28,Production,8,(1000 MT),6.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,178,Total Distribution,8,(1000 MT),39.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,86,Total Supply,8,(1000 MT),39.0
2224000,"Oilseed, Sunflowerseed",MX,Mexico,2025,2026,3,184,Yield,26,(MT/HA),1.5
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,4,Area Harvested,4,(1000 HA),580.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,20,Beginning Stocks,8,(1000 MT),40.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,7,Crush,8,(1000 MT),600.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,125,Domestic Consumption,8,(1000 MT),628.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,176,Ending Stocks,8,(1000 MT),53.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,88,Exports,8,(1000 MT),231.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),25.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),3.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,57,Imports,8,(1000 MT),17.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,28,Production,8,(1000 MT),855.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,178,Total Distribution,8,(1000 MT),912.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,86,Total Supply,8,(1000 MT),912.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2022,2025,4,184,Yield,26,(MT/HA),1.47
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,4,Area Harvested,4,(1000 HA),450.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,20,Beginning Stocks,8,(1000 MT),53.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,7,Crush,8,(1000 MT),435.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,125,Domestic Consumption,8,(1000 MT),458.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,176,Ending Stocks,8,(1000 MT),14.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,88,Exports,8,(1000 MT),491.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),20.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),3.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,57,Imports,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,28,Production,8,(1000 MT),900.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,178,Total Distribution,8,(1000 MT),963.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,86,Total Supply,8,(1000 MT),963.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2023,2025,4,184,Yield,26,(MT/HA),2.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,4,Area Harvested,4,(1000 HA),500.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,20,Beginning Stocks,8,(1000 MT),14.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,7,Crush,8,(1000 MT),150.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,125,Domestic Consumption,8,(1000 MT),178.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,176,Ending Stocks,8,(1000 MT),42.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,88,Exports,8,(1000 MT),539.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,161,Feed Waste Dom. Cons.,8,(1000 MT),25.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,149,Food Use Dom. Cons.,8,(1000 MT),3.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,57,Imports,8,(1000 MT),5.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,28,Production,8,(1000 MT),740.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,178,Total Distribution,8,(1000 MT),759.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,86,Total Supply,8,(1000 MT),759.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2024,2025,12,184,Yield,26,(MT/HA),1.48
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,4,Area Harvested,4,(1000 HA),420.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,20,Beginning Stocks,8,(1000 MT),42.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,7,Crush,8,(1000 MT),400.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,125,Domestic Consumption,8,(1000 MT),425.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,176,Ending Stocks,8,(1000 MT),37.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,88,Exports,8,(1000 MT),440.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),25.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,57,Imports,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,28,Production,8,(1000 MT),850.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,178,Total Distribution,8,(1000 MT),902.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,86,Total Supply,8,(1000 MT),902.0
2224000,"Oilseed, Sunflowerseed",MD,Moldova,2025,2026,3,184,Yield,26,(MT/HA),2.02
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,4,Area Harvested,4,(1000 HA),27.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,7,Crush,8,(1000 MT),40.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,125,Domestic Consumption,8,(1000 MT),43.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),3.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,57,Imports,8,(1000 MT),13.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,28,Production,8,(1000 MT),30.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,178,Total Distribution,8,(1000 MT),43.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,86,Total Supply,8,(1000 MT),43.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2022,2025,4,184,Yield,26,(MT/HA),1.11
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,4,Area Harvested,4,(1000 HA),22.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,7,Crush,8,(1000 MT),41.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,125,Domestic Consumption,8,(1000 MT),47.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),6.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,57,Imports,8,(1000 MT),19.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,28,Production,8,(1000 MT),28.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,178,Total Distribution,8,(1000 MT),47.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,86,Total Supply,8,(1000 MT),47.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2023,2025,4,184,Yield,26,(MT/HA),1.27
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,4,Area Harvested,4,(1000 HA),24.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,7,Crush,8,(1000 MT),41.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,125,Domestic Consumption,8,(1000 MT),46.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,149,Food Use Dom. Cons.,8,(1000 MT),5.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,57,Imports,8,(1000 MT),18.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,28,Production,8,(1000 MT),28.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,178,Total Distribution,8,(1000 MT),46.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,86,Total Supply,8,(1000 MT),46.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2024,2026,1,184,Yield,26,(MT/HA),1.17
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,4,Area Harvested,4,(1000 HA),24.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,7,Crush,8,(1000 MT),43.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,125,Domestic Consumption,8,(1000 MT),48.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),5.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,57,Imports,8,(1000 MT),20.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,28,Production,8,(1000 MT),28.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,178,Total Distribution,8,(1000 MT),48.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,86,Total Supply,8,(1000 MT),48.0
2224000,"Oilseed, Sunflowerseed",MO,Morocco,2025,2026,3,184,Yield,26,(MT/HA),1.17
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,4,Area Harvested,4,(1000 HA),6.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,7,Crush,8,(1000 MT),11.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,125,Domestic Consumption,8,(1000 MT),11.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,88,Exports,8,(1000 MT),1.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,57,Imports,8,(1000 MT),2.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,28,Production,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,178,Total Distribution,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,86,Total Supply,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2022,2025,4,184,Yield,26,(MT/HA),1.67
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,4,Area Harvested,4,(1000 HA),5.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,7,Crush,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,125,Domestic Consumption,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,88,Exports,8,(1000 MT),2.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,57,Imports,8,(1000 MT),4.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,28,Production,8,(1000 MT),8.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,178,Total Distribution,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,86,Total Supply,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2023,2025,4,184,Yield,26,(MT/HA),1.6
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,4,Area Harvested,4,(1000 HA),5.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,7,Crush,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,125,Domestic Consumption,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,88,Exports,8,(1000 MT),2.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,57,Imports,8,(1000 MT),4.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,28,Production,8,(1000 MT),8.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,178,Total Distribution,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,86,Total Supply,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2024,2025,4,184,Yield,26,(MT/HA),1.6
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,4,Area Harvested,4,(1000 HA),5.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,7,Crush,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,125,Domestic Consumption,8,(1000 MT),10.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,88,Exports,8,(1000 MT),2.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,149,Food Use Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,57,Imports,8,(1000 MT),4.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,28,Production,8,(1000 MT),8.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,178,Total Distribution,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,86,Total Supply,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",MK,North Macedonia,2025,2026,3,184,Yield,26,(MT/HA),1.6
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,4,Area Harvested,4,(1000 HA),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,7,Crush,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,125,Domestic Consumption,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,57,Imports,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,28,Production,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,178,Total Distribution,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,86,Total Supply,8,(1000 MT),12.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2022,2025,4,184,Yield,26,(MT/HA),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,4,Area Harvested,4,(1000 HA),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,7,Crush,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,125,Domestic Consumption,8,(1000 MT),13.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,149,Food Use Dom. Cons.,8,(1000 MT),13.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,57,Imports,8,(1000 MT),13.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,28,Production,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,178,Total Distribution,8,(1000 MT),13.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,86,Total Supply,8,(1000 MT),13.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2023,2025,4,184,Yield,26,(MT/HA),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,4,Area Harvested,4,(1000 HA),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,7,Crush,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,125,Domestic Consumption,8,(1000 MT),14.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,176,Ending Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,88,Exports,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,161,Feed Waste Dom. Cons.,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,149,Food Use Dom. Cons.,8,(1000 MT),14.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,57,Imports,8,(1000 MT),14.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,28,Production,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,178,Total Distribution,8,(1000 MT),14.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,86,Total Supply,8,(1000 MT),14.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2024,2026,2,184,Yield,26,(MT/HA),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2025,2026,3,4,Area Harvested,4,(1000 HA),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2025,2026,3,20,Beginning Stocks,8,(1000 MT),0.0
2224000,"Oilseed, Sunflowerseed",NO,Norway,2025,2026,3,7,Crush,8,(1000 MT),0.0
